Date,Open,High,Low,Close,Volume,Ticker
2024-04-01,416.6388963047316,420.5109524938084,414.9387197575333,417.2481994628906,16316000,MSFT
2024-04-02,412.8650995128624,415.0959720756304,410.6342569413904,414.17218017578125,17912000,MSFT
2024-04-03,412.49169510873463,415.960818454912,411.86271762245,413.19927978515625,16502300,MSFT
2024-04-04,417.66098731056826,421.27754806630895,410.368962888124,410.6736145019531,19370900,MSFT
2024-04-05,412.76686502075876,419.15477140454254,411.1060069616712,418.18182373046875,16554800,MSFT
2024-04-08,417.8378673566601,419.91146556821536,416.00009070624833,417.2678527832031,14272400,MSFT
2024-04-09,419.0859553029516,420.3635245342137,414.34907001434647,418.9287109375,12496900,MSFT
2024-04-10,414.90919969169937,416.7174646993385,412.46215014194587,415.96075439453125,16216600,MSFT
2024-04-11,418.4766338120234,421.96540116941117,415.07628079166767,420.55023193359375,17966400,MSFT
2024-04-12,416.7371538463039,417.84767154999884,412.5309645735886,414.6242370605469,19253800,MSFT
2024-04-15,419.24317632918917,419.45938357073686,406.3002832613404,406.5066833496094,20273500,MSFT
2024-04-16,407.42070431973565,411.18464237420096,406.5951938062803,407.4305114746094,16765600,MSFT
2024-04-17,410.0544389834795,411.65633410094387,403.25376259314334,404.73773193359375,15855500,MSFT
2024-04-18,403.5485840383649,404.786864609064,396.983789567324,397.2982482910156,21029900,MSFT
2024-04-19,397.0623898394721,398.4873961854359,390.9103356715456,392.237060546875,30565800,MSFT
2024-04-22,393.18052011404563,395.9027700554988,388.9252051027742,394.04534912109375,20286900,MSFT
2024-04-23,397.26879155025864,401.16052215978465,396.10914808184776,400.5413818359375,15734500,MSFT
2024-04-24,402.4970231148721,405.3568429660157,399.76496617669443,402.0056457519531,15065300,MSFT
2024-04-25,387.23483657897395,392.9937947660836,381.338308328151,392.158447265625,40586500,MSFT
2024-04-26,405.0620486762338,405.8777219430486,398.7625869715763,399.31292724609375,29694700,MSFT
2024-04-29,398.2613746922827,399.31292950505053,392.30588312333157,395.3131103515625,19582100,MSFT
2024-04-30,394.56614455838,395.2246033529048,382.4586303789925,382.6158447265625,28781400,MSFT
2024-05-01,385.8393454420747,394.7922572147303,383.57902141142335,388.1291809082031,23562500,MSFT
2024-05-02,390.80226783236736,393.0331103770738,387.84416635932274,390.9791564941406,17709400,MSFT
2024-05-03,395.3425632659736,400.1285739017596,394.9297930918896,399.64703369140625,17446700,MSFT
2024-05-06,401.71081997342634,406.79164496723695,399.3620218492585,406.40838623046875,16996600,MSFT
2024-05-07,407.5090851826696,407.5189223273103,402.0351340682459,402.28082275390625,20018200,MSFT
2024-05-08,401.1310200807253,405.1210019721616,399.6961765499289,403.46014404296875,11792300,MSFT
2024-05-09,403.48965172941627,405.60256858412407,402.04500095122404,405.20947265625,14689700,MSFT
2024-05-10,405.81879129865774,408.2167155386998,404.6984363706866,407.5877380371094,13402300,MSFT
2024-05-13,410.8013229086305,411.13545592488975,403.7353138522874,406.5852966308594,15440200,MSFT
2024-05-14,404.9145973369448,410.29026696650755,404.4527014093116,409.3763122558594,15109300,MSFT
