Date,Open,High,Low,Close,Volume,Ticker
2024-04-01,147.8249616374133,148.2279774268488,146.9345656106402,147.88119506835938,4364700,JNJ
2024-04-02,146.74712224633228,147.9280672503232,146.16601006531909,147.83433532714844,6102300,JNJ
2024-04-03,147.89058058021774,148.13427787935558,144.57267903631634,144.58204650878906,8098200,JNJ
2024-04-04,145.56616870825653,145.74425078845414,142.84811444630023,142.93246459960938,6947400,JNJ
2024-04-05,142.49193083446445,143.41044352635288,142.09828253794083,142.829345703125,6783000,JNJ
2024-04-08,142.4544574506997,143.43857111588372,142.05142735131946,142.0795440673828,5935400,JNJ
2024-04-09,142.04206148134256,142.96057425322957,141.47033107913583,142.73562622070312,6135300,JNJ
2024-04-10,142.0233088255903,142.29512281271698,140.36435109157443,140.77674865722656,6809500,JNJ
2024-04-11,141.3391213454812,141.40472225283392,139.08031635112707,139.45521545410156,8374400,JNJ
2024-04-12,138.77099244472953,139.71763610179957,137.91808069677896,138.26487731933594,7100200,JNJ
2024-04-15,139.06155330157475,140.11129642837182,138.12429133569182,138.3304901123047,8502300,JNJ
2024-04-16,135.91237671310103,137.0745869061735,134.39401663461558,135.38751220703125,12774900,JNJ
2024-04-17,135.90298996157847,136.28727081382578,134.53458114931274,135.6874237060547,9378100,JNJ
2024-04-18,135.88422940374656,136.65279104425244,134.1503034294895,136.5965576171875,9887700,JNJ
2024-04-19,136.98085685849293,138.83664620384562,135.4718642320214,138.6304473876953,9750800,JNJ
2024-04-22,139.1927806907934,140.8423710374486,138.05870162895172,139.76451110839844,10118700,JNJ
2024-04-23,140.45809187667157,141.04857154671313,138.90223343586982,140.17691040039062,10110400,JNJ
2024-04-24,138.84598574280082,139.64266412687184,137.64629158191727,139.21151733398438,9756300,JNJ
2024-04-25,139.99880150284676,140.19563278898218,137.1495316993538,137.60879516601562,7642700,JNJ
2024-04-26,137.49633048838533,137.94621223725824,136.79338399887266,136.97146606445312,6183000,JNJ
2024-04-29,136.97144965510776,137.98369419491587,136.83086609464047,137.60879516601562,6149600,JNJ
2024-04-30,137.66507623548242,137.66507623548242,135.4625043493197,135.51873779296875,8817700,JNJ
2024-05-01,139.40835938540687,142.32324486856393,138.35861618759114,141.6952667236328,14470900,JNJ
2024-05-02,142.50130354290545,142.773117522877,139.7832495520863,140.51431274414062,8459800,JNJ
2024-05-03,140.48617282183497,140.48617282183497,138.5460483023344,139.9050750732422,6532700,JNJ
2024-05-06,140.46745404440725,140.63616864439848,138.6304284981774,139.25839233398438,5042800,JNJ
2024-05-07,140.0081836731233,140.3362167489746,139.13652269130097,139.38958740234375,7333500,JNJ
2024-05-08,139.7645269407872,140.3362574231573,139.3708785547843,139.60519409179688,7735100,JNJ
2024-05-09,139.63328755198117,140.68303070794119,139.5489374050642,140.44871520996094,6546200,JNJ
2024-05-10,140.58930925964492,140.67365941284453,139.8301292778803,140.5049591064453,5710600,JNJ
2024-05-13,140.6267809966815,142.46382076765371,140.317497129004,141.73275756835938,5628500,JNJ
2024-05-14,142.32325052143713,142.66066543744319,141.2453905640503,141.8827362060547,8254200,JNJ
2024-05-15,142.29511753166173,143.35421382070746,141.80773730839,143.09178161621094,5548000,JNJ
2024-05-16,143.4010900519776,144.6945162249996,142.77312621041168,144.6007843017578,7591000,JNJ
2024-05-17,145.14438541758724,145.14438541758724,144.06653990111212,144.9381866455078,6521800,JNJ
2024-05-20,144.65477635492869,144.9287731692829,142.91626260315124,142.92572021484375,7742300,JNJ
2024-05-21,143.40756048032412,144.17287722038984,142.47216534408338,142.89735412597656,5492400,JNJ
2024-05-22,142.5194108966398,145.58069229015857,142.0281053430701,145.03268432617188,6609800,JNJ
2024-05-23,144.3240821104302,144.40911411605617,141.1399809516432,141.44232177734375,8000400,JNJ
2024-05-24,141.28166823517878,141.5462218027961,138.6644621372273,138.86288452148438,9520600,JNJ
2024-05-28,138.69280553584656,138.69280553584656,136.19843303969458,136.41575622558594,10499800,JNJ
2024-05-29,135.88667789702401,137.39841082348266,135.7827450869413,136.47247314453125,8263800,JNJ
2024-05-30,136.6425165149341,137.57791166440794,136.07562215953791,137.26611328125,8490300,JNJ
2024-05-31,137.54012373467683,139.34475400263702,137.18108055289417,138.57943725585938,14621200,JNJ
2024-06-03,139.12744760045894,140.6864251174315,138.6739292274088,139.59042358398438,7329200,JNJ
2024-06-04,139.3447547953747,140.12897235015208,138.12591967636683,139.64710998535156,8876400,JNJ
2024-06-05,139.807706138267,139.82660693858233,137.80465381743727,137.91802978515625,5891300,JNJ
2024-06-06,137.47399680130258,138.89125450028507,136.6803359499742,138.34324645996094,5016300,JNJ
2024-06-07,138.58886818192175,140.11951595708103,138.26762663565026,138.96681213378906,5111600,JNJ
2024-06-10,138.4471598366527,139.42034216666593,137.5684671068129,139.01406860351562,5749900,JNJ
2024-06-11,138.71170402540372,139.04240318653248,137.4172802097796,138.66445922851562,5661200,JNJ
2024-06-12,138.9479085960436,139.08964298161092,136.79367857262332,137.38893127441406,6180500,JNJ
2024-06-13,137.06769854599622,137.94639124123458,135.9433386668164,137.42672729492188,6840400,JNJ
2024-06-14,137.13381974346592,137.91803720223157,136.5102230533023,137.51174926757812,4075300,JNJ
2024-06-17,137.02046191546927,138.35267303549813,136.75590833013808,137.89915466308594,6666600,JNJ
2024-06-18,137.90858882971713,138.31486233202213,137.2471905617347,137.6156768798828,6156600,JNJ
2024-06-20,137.25668037657567,139.91167401198217,137.01101316210898,139.6282196044922,8749700,JNJ
2024-06-21,139.73216184350903,140.85652193832954,139.24084179848433,140.5447235107422,15172300,JNJ
2024-06-24,140.78089587677053,141.46118055383735,139.99667841801053,140.89427185058594,6914700,JNJ
2024-06-25,140.95095857476184,140.96985937592416,138.83453019136965,139.07073974609375,5912500,JNJ
2024-06-26,138.1353665555218,139.07076173024683,137.73853617090526,138.72117614746094,5267800,JNJ
2024-06-27,138.70225399431064,139.23136109235938,136.85036473405285,137.75741577148438,5739200,JNJ
2024-06-28,137.98415905523692,138.95735562736982,137.61567274815212,138.09754943847656,10495700,JNJ
2024-07-01,138.0125360279779,140.49745092863293,137.58734726353785,138.36212158203125,5144400,JNJ
2024-07-02,138.35267628714587,139.03296107029715,137.70074991895788,137.97474670410156,5492000,JNJ
2024-07-03,138.13535048076363,138.56052481358333,136.75589469720754,137.6534881591797,3246200,JNJ
2024-07-05,137.729075262143,138.46604794122288,136.52912665201552,138.39990234375,4888500,JNJ
2024-07-08,138.3243430259332,139.09911747352785,137.23778457752567,137.45509338378906,5260200,JNJ
2024-07-09,137.63461019500647,139.01408062454647,137.17163418146367,138.93849182128906,5890400,JNJ
2024-07-10,139.13688219440405,141.2249811708162,138.58887425300588,141.1871795654297,6093200,JNJ
2024-07-11,141.32894576984248,142.2737842779304,140.4407952655052,141.44232177734375,6350400,JNJ
2024-07-12,141.72574170255015,142.55720400067327,141.0076698014089,141.61236572265625,5336400,JNJ
2024-07-15,141.80133589455374,141.9619566778824,140.65807519109975,141.00767517089844,6711400,JNJ
2024-07-16,141.43287441390765,142.74619932475804,140.93211117274757,142.6800537109375,6469600,JNJ
2024-07-17,143.19024414827746,148.8025858355016,143.0674105584686,147.94277954101562,13801400,JNJ
2024-07-18,147.01686491266003,148.4057785528162,146.09091287449576,146.84678649902344,10166200,JNJ
2024-07-19,147.87665715767884,147.87665715767884,145.61849389172417,146.1570587158203,7398000,JNJ
2024-07-22,146.2326357316353,146.55387731111685,145.11771897972588,145.73187255859375,6840600,JNJ
2024-07-23,144.85314255811042,145.03266412336833,143.20913331224688,143.94610595703125,6261900,JNJ
2024-07-24,144.33348241955167,147.78215059962474,143.92720890199382,147.65931701660156,7168200,JNJ
2024-07-25,147.84830686859425,151.7221500249499,147.39478847928925,150.83399963378906,10019600,JNJ
2024-07-26,150.93790316843095,152.66695881271127,150.67334962453867,151.77880859375,8356900,JNJ
2024-07-29,151.14579366347263,151.1741376609169,149.33170574159232,149.81356811523438,5625000,JNJ
2024-07-30,149.7946488412398,152.638621182255,149.62458487754336,152.43075561523438,6545700,JNJ
2024-07-31,151.03240730390812,151.5048264516625,149.03879792370114,149.14273071289062,8293200,JNJ
2024-08-01,149.73798157329176,151.93945671621148,149.0104664051373,151.8922119140625,7213400,JNJ
2024-08-02,152.96931146138263,155.75659591551775,152.11896277790655,155.08575439453125,11280400,JNJ
2024-08-05,154.7550618180832,156.6352952617401,151.7221388897678,152.3551788330078,12032200,JNJ
2024-08-06,152.16622381017936,152.57249739291652,150.1726142539524,150.20095825195312,7607100,JNJ
2024-08-07,150.10648265950962,151.7599499769875,149.4639994220647,150.13482666015625,5993000,JNJ
2024-08-08,149.82302625092277,151.83552216196708,149.31280546095883,151.3820037841797,5094800,JNJ
2024-08-09,151.28749907820514,152.05281576966155,150.55052638146287,151.75991821289062,4579200,JNJ
2024-08-12,152.09064620558001,152.78037423618682,149.9553165021624,151.06077575683594,7605400,JNJ
2024-08-13,151.4292394730899,151.52371465352024,147.8105070278646,149.65293884277344,9711400,JNJ
2024-08-14,149.12383692010434,150.7489600181391,148.7175489370512,149.73797607421875,5141200,JNJ
2024-08-15,149.63404628292417,150.70171824193116,149.133283106083,150.3143310546875,7237800,JNJ
2024-08-16,150.36156874176774,151.1174422765287,149.45451761663693,150.5977783203125,5012800,JNJ
2024-08-19,150.66391840709042,151.44812149211344,150.35212004477484,150.8245391845703,4408400,JNJ
2024-08-20,151.1741397829281,152.05283255021345,150.86234138957508,151.3253173828125,7275100,JNJ
2024-08-21,151.55205575303586,152.57248283496588,151.46702376714705,152.52523803710938,5019400,JNJ
2024-08-22,153.0638320189252,153.52680805901173,151.92057112760955,153.39453125,6552100,JNJ
2024-08-23,153.53623332438363,155.16135645509195,152.78035975383037,155.07632446289062,7093400,JNJ
2024-08-26,155.11409977978255,156.5691588147038,154.51884704576128,155.5298309326172,6870600,JNJ
2024-08-27,155.6536132148326,156.1676921512138,154.37792347974198,155.1300048828125,4388700,JNJ
2024-08-28,155.177573880438,157.0815931918544,154.901497471949,156.0534210205078,5187000,JNJ
2024-08-29,156.7293691328652,156.8150465236416,155.52031268801767,156.3485565185547,7390100,JNJ
2024-08-30,156.24385767797264,158.0145966451363,155.94873693786505,157.90036010742188,7971000,JNJ
2024-09-03,157.31009771883697,159.756755244312,156.86265197023562,159.13795471191406,6956500,JNJ
2024-09-04,159.75674006835874,160.7468382579612,158.0716788885164,159.32833862304688,6939100,JNJ
2024-09-05,159.1760312431608,159.3378711614934,156.91977272817795,157.0720977783203,4600400,JNJ
2024-09-06,157.25295968554767,157.9764963748187,156.24383169947552,156.49136352539062,6016900,JNJ
2024-09-09,156.92930309092387,159.3759754234172,156.57706408839283,158.61436462402344,7538200,JNJ
2024-09-10,159.461633372278,160.37556912536223,158.74762605867076,159.34739685058594,6559600,JNJ
2024-09-11,158.78569357215355,158.78569357215355,156.2152702534485,156.91024780273438,5920200,JNJ
2024-09-12,156.31998975075592,157.17680719620495,154.90150459548735,156.73887634277344,4540900,JNJ
2024-09-13,156.8340785157963,157.79560305448646,155.95823136117943,157.57664489746094,3693400,JNJ
2024-09-16,158.37634917918288,159.22363731086764,157.82418175803195,158.9761199951172,5187800,JNJ
2024-09-17,158.26209158915472,159.67106182281475,157.9669563913851,159.05226135253906,5066500,JNJ
2024-09-18,158.63338197837763,160.27083983501615,157.78609392099617,158.17640686035156,4722800,JNJ
2024-09-19,158.25257045734247,158.38585123604526,156.5294352017869,156.91024780273438,4956100,JNJ
2024-09-20,156.4152021683899,156.95784016286686,155.70119486804106,156.28192138671875,11839000,JNJ
2024-09-23,156.51040376475552,156.6056105544226,154.91103428926812,155.3870391845703,4671600,JNJ
2024-09-24,154.9776545160053,155.6440729351497,153.79717177092394,154.9681396484375,6041600,JNJ
2024-09-25,155.17759415081042,155.4822442531595,152.66428891249598,152.8927764892578,5420000,JNJ
2024-09-26,152.550061441908,153.78766260823832,152.3406181157407,153.64486694335938,6122000,JNJ
2024-09-27,154.22558484936437,155.58695186635615,153.5972549062067,153.6543731689453,7553800,JNJ
2024-09-30,153.8162088862617,154.39692083773932,152.96890633708756,154.28268432617188,6010000,JNJ
