Date,Open,High,Low,Close,Volume,Ticker
2024-04-01,89.83676694633088,89.94210858851497,87.80656214698446,88.63970947265625,10360000,NKE
2024-04-02,87.87358322075113,88.00765305216703,86.80101726316614,87.09788513183594,11107300,NKE
2024-04-03,87.15536522705378,87.56715330271213,86.4562804265141,86.50416564941406,8876600,NKE
2024-04-04,87.09789523368762,87.19366567259914,85.12514693725662,85.29752349853516,12110300,NKE
2024-04-05,85.37413043581081,86.42753942741409,85.03895584388133,85.07725524902344,9716700,NKE
2024-04-08,85.33582895109818,86.43712322596888,85.03896105238624,86.1881332397461,8452500,NKE
2024-04-09,86.18813650948661,87.29900933150202,86.06364516478165,87.14578247070312,7191900,NKE
2024-04-10,86.092366769006,86.28389302405053,85.0102222398554,85.23048400878906,7932900,NKE
2024-04-11,87.36603993337106,88.49606240393959,86.98298010658777,88.10342407226562,15330200,NKE
2024-04-12,88.1130025771563,88.9365786475499,87.2606982983492,88.10342407226562,10905900,NKE
2024-04-15,89.62608193828238,89.94210685875687,88.62055806348923,89.1568374633789,11597300,NKE
2024-04-16,89.0993880318864,90.20068243411427,87.76826062685967,89.43456268310547,10388200,NKE
2024-04-17,90.60288851718572,91.04340479981562,89.69312774096778,90.8231430053711,10181200,NKE
2024-04-18,91.12959893631651,91.81909793471551,90.5262772666108,91.68502807617188,10062900,NKE
2024-04-19,91.37857229302942,92.14469195455219,90.48796129166911,90.5262680053711,11241900,NKE
2024-04-22,90.6220352215543,91.03382327959011,89.87507253634026,90.20067596435547,8642000,NKE
2024-04-23,90.37304659648667,90.70822120165633,89.93253035736964,90.0378646850586,6582700,NKE
2024-04-24,90.11447739482928,91.1583152212157,90.11447739482928,90.63160705566406,6493200,NKE
2024-04-25,90.01872961894286,90.77527088291704,88.52480410369539,89.96127319335938,5317900,NKE
2024-04-26,90.58373158651527,91.37857951960962,89.9325393208582,90.1336441040039,6115700,NKE
2024-04-29,90.44009731691074,90.87103512651728,89.73143396359994,90.07618713378906,5030700,NKE
2024-04-30,88.97490368440931,89.54948988978569,88.3428537441133,88.35243225097656,6493300,NKE
2024-05-01,87.92148140025516,87.9789451314383,86.27432902735642,86.51374053955078,9783100,NKE
2024-05-02,87.46180388230201,88.5343626398261,87.05959434823048,88.49606323242188,7333300,NKE
2024-05-03,89.14726018895915,89.6835469025127,87.97893823824724,88.24707794189453,5736700,NKE
2024-05-06,88.8791297497297,89.41541651918371,88.56311209821006,89.40583801269531,6696300,NKE
2024-05-07,90.09532586040396,90.32515882512845,89.26217131717263,89.80802917480469,7113500,NKE
2024-05-08,89.17598831154436,89.67396096184943,88.80250699725096,89.6260757446289,5372900,NKE
2024-05-09,89.67397419201329,89.99957764338284,89.07065981981897,89.43456268310547,6429800,NKE
2024-05-10,89.12811656282167,89.19515149330532,87.03086939928295,87.08833312988281,10548400,NKE
2024-05-13,87.4043471495512,88.84081614863588,87.2894343056303,88.79293823242188,8792100,NKE
2024-05-14,89.05150400937515,90.34432471367248,88.67802263493947,88.85997772216797,7811000,NKE
2024-05-15,88.3811347086679,88.69715958671776,87.00212237263786,87.78739166259766,15614400,NKE
2024-05-16,87.80655733079195,88.90784430115978,87.65333047556177,87.88316345214844,12711700,NKE
2024-05-17,88.1130045567982,88.38114424969328,87.47137622736082,88.27580261230469,12019600,NKE
2024-05-20,88.34283671158036,88.77377445596268,86.98298124957626,87.88316345214844,9701500,NKE
2024-05-21,87.6916373529348,88.91742297202819,87.57671721129782,88.8886947631836,7809700,NKE
2024-05-22,88.05555187881849,88.83125015201324,87.76826244593045,88.58226013183594,7611900,NKE
2024-05-23,88.53436295003009,88.65886159643505,87.28942762979072,87.52883911132812,7729000,NKE
2024-05-24,87.8831633756328,88.29495141588212,87.61502368547205,87.864013671875,6936800,NKE
2024-05-28,87.85443408891771,88.60139673270295,87.4809527670251,88.10342407226562,10835000,NKE
2024-05-29,87.7969701666695,88.79292270866254,87.50967349457729,87.78739166259766,7237300,NKE
2024-05-30,88.32368256039402,89.90379241440411,88.06511408177761,89.49200439453125,9300100,NKE
2024-05-31,89.53989964517096,91.04340355017106,89.03234844185218,91.02425384521484,12565600,NKE
2024-06-03,90.87042019194993,91.5722368883321,90.41857384571048,90.75505828857422,9668100,NKE
2024-06-04,90.64931023554341,91.43764840509932,89.80329111096013,91.0819320678711,7838400,NKE
2024-06-05,91.63953468562633,91.63953468562633,90.08208296131338,90.67814636230469,7463300,NKE
2024-06-06,91.19729906380726,93.06239480168496,90.36088856248035,92.02409362792969,9760100,NKE
2024-06-07,91.70683794868116,94.158381277463,91.62031651427797,92.82205200195312,9397400,NKE
2024-06-10,92.0337099281187,93.24505396746645,91.90872474840035,92.29328155517578,7035100,NKE
2024-06-11,91.8318126504976,92.29328228926076,90.8704242933178,92.16830444335938,7301500,NKE
2024-06-12,92.62975580215777,92.7739655056571,89.88980077491128,90.06285095214844,9861300,NKE
2024-06-13,90.40896242950338,90.88004067306773,90.10131844710058,90.5435562133789,8348200,NKE
