Date,Ticker,Close,Strategy,Shares,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2015-09-28,AAPL,25.196861267089844,BuyHold,3809,11.795690536499023,95986.64025688171,-0.01978672241021817,-0.04013359743118283
2015-09-29,AAPL,24.43942642211914,BuyHold,3809,11.795690536499023,93101.5709323883,-0.030056988313918676,-0.06898429067611689
2015-09-30,AAPL,24.717302322387695,BuyHold,3809,11.795690536499023,94160.00023651123,0.01136854398398457,-0.05839999763488768
2015-10-01,AAPL,24.55595588684082,BuyHold,3809,11.795690536499023,93545.43166351318,-0.006526853987408376,-0.06454568336486821
2015-10-02,AAPL,24.735227584838867,BuyHold,3809,11.795690536499023,94228.27756118774,0.007299617795669455,-0.057717224388122546
2015-10-05,AAPL,24.824867248535156,BuyHold,3809,11.795690536499023,94569.71504020691,0.0036235139584022136,-0.05430284959793086
2015-10-06,AAPL,24.94363594055176,BuyHold,3809,11.795690536499023,95022.10498809816,0.004783666184242197,-0.04977895011901845
2015-10-07,AAPL,24.824867248535156,BuyHold,3809,11.795690536499023,94569.71504020691,-0.004760891667764167,-0.05430284959793086
2015-10-08,AAPL,24.538028717041016,BuyHold,3809,11.795690536499023,93477.14707374573,-0.011553042810763192,-0.06522852926254274
2015-10-09,AAPL,25.12514877319336,BuyHold,3809,11.795690536499023,95713.48736763,0.02392392540735111,-0.04286512632369999
2015-10-12,AAPL,25.00861930847168,BuyHold,3809,11.795690536499023,95269.62663650513,-0.004637389602366482,-0.047303733634948775
2015-10-13,AAPL,25.051193237304688,BuyHold,3809,11.795690536499023,95431.79073143005,0.0017021594463013656,-0.04568209268569945
2015-10-14,AAPL,24.6971378326416,BuyHold,3809,11.795690536499023,94083.19369506836,-0.014131528141989924,-0.05916806304931643
2015-10-15,AAPL,25.066877365112305,BuyHold,3809,11.795690536499023,95491.53157424927,0.014969069648564926,-0.045084684257507335
2015-10-16,AAPL,24.883129119873047,BuyHold,3809,11.795690536499023,94791.63450813293,-0.007329415023280106,-0.05208365491867062
2015-10-19,AAPL,25.037750244140625,BuyHold,3809,11.795690536499023,95380.58637046814,0.006213120655543358,-0.046194136295318655
2015-10-20,AAPL,25.494897842407227,BuyHold,3809,11.795690536499023,97121.86157226562,0.01825607566548393,-0.02878138427734378
2015-10-21,AAPL,25.492656707763672,BuyHold,3809,11.795690536499023,97113.32509040833,-8.789454525592877e-05,-0.0288667490959168
2015-10-22,AAPL,25.882579803466797,BuyHold,3809,11.795690536499023,98598.54216194153,0.015293648633187384,-0.01401457838058473
2015-10-23,AAPL,26.684823989868164,BuyHold,3809,11.795690536499023,101654.29026794434,0.030991818327130494,0.01654290267944325
2015-10-26,AAPL,25.83327865600586,BuyHold,3809,11.795690536499023,98410.75409126282,-0.03190751878875042,-0.015892459087371802
2015-10-27,AAPL,25.6696834564209,BuyHold,3809,11.795690536499023,97787.6199760437,-0.006331971754237831,-0.022123800239562952
2015-10-28,AAPL,26.72740936279297,BuyHold,3809,11.795690536499023,101816.49795341492,0.041200286686169596,0.018164979534149195
2015-10-29,AAPL,27.009756088256836,BuyHold,3809,11.795690536499023,102891.95663070679,0.01056271526628172,0.028919566307067823
2015-10-30,AAPL,26.77894401550293,BuyHold,3809,11.795690536499023,102012.79344558716,-0.008544527812558433,0.020127934455871577
2015-11-02,AAPL,27.155420303344727,BuyHold,3809,11.795690536499023,103446.79162597656,0.014057042572354295,0.03446791625976564
2015-11-03,AAPL,27.466907501220703,BuyHold,3809,11.795690536499023,104633.24636268616,0.011469227010919347,0.04633246362686161
2015-11-04,AAPL,27.33917236328125,BuyHold,3809,11.795690536499023,104146.70322227478,-0.004649986092612357,0.041467032222747724
2015-11-05,AAPL,27.21314239501953,BuyHold,3809,11.795690536499023,103666.6550731659,-0.004609345608226789,0.03666655073165903
2015-11-06,AAPL,27.24464988708496,BuyHold,3809,11.795690536499023,103786.66711044312,0.001157672514778385,0.03786667110443109
2015-11-09,AAPL,27.134376525878903,BuyHold,3809,11.795690536499023,103366.63587760924,-0.00404706350563222,0.033666358776092364
2015-11-10,AAPL,26.279186248779297,BuyHold,3809,11.795690536499023,100109.21611213684,-0.03151326090683004,0.0010921611213683402
2015-11-11,AAPL,26.130653381347656,BuyHold,3809,11.795690536499023,99543.45442008972,-0.005651444632364111,-0.0045654557991028355
2015-11-12,AAPL,26.042875289916992,BuyHold,3809,11.795690536499023,99209.10766983032,-0.0033588019645008904,-0.00790892330169679
2015-11-13,AAPL,25.282209396362305,BuyHold,3809,11.795690536499023,96311.73128128052,-0.029204741949623414,-0.036882687187194785
2015-11-16,AAPL,25.69630241394043,BuyHold,3809,11.795690536499023,97889.0115852356,0.01637682432837373,-0.02110988414764403
2015-11-17,AAPL,25.58602523803711,BuyHold,3809,11.795690536499023,97468.96582221985,-0.004291041008724461,-0.02531034177780156
2015-11-18,AAPL,26.396209716796875,BuyHold,3809,11.795690536499023,100554.9585018158,0.03166128473369345,0.005549585018157943
2015-11-19,AAPL,26.73153305053711,BuyHold,3809,11.795690536499023,101832.20508003235,0.012701975091496731,0.018322050800323453
2015-11-20,AAPL,26.84856605529785,BuyHold,3809,11.795690536499023,102277.98379516602,0.004377580891853583,0.022779837951660165
2015-11-23,AAPL,26.49972915649414,BuyHold,3809,11.795690536499023,100949.26404762268,-0.012991258707293118,0.009492640476226777
2015-11-24,AAPL,26.754039764404297,BuyHold,3809,11.795690536499023,101917.93315315247,0.00959560344167354,0.019179331531524735
2015-11-25,AAPL,26.562747955322266,BuyHold,3809,11.795690536499023,101189.30265235901,-0.007149188354306002,0.011893026523590144
2015-11-27,AAPL,26.513233184814453,BuyHold,3809,11.795690536499023,101000.70089149475,-0.001863850781857912,0.010007008914947546
2015-11-30,AAPL,26.623517990112305,BuyHold,3809,11.795690536499023,101420.77571487427,0.004159127804774343,0.014207757148742672
2015-12-01,AAPL,26.407459259033203,BuyHold,3809,11.795690536499023,100597.80800819397,-0.00811438978729484,0.005978080081939785
2015-12-02,AAPL,26.168907165527344,BuyHold,3809,11.795690536499023,99689.16308403015,-0.009032452517154343,-0.0031083691596984764
2015-12-03,AAPL,25.925851821899418,BuyHold,3809,11.795690536499023,98763.36528015138,-0.009286844981318487,-0.012366347198486172
2015-12-04,AAPL,26.787796020507812,BuyHold,3809,11.795690536499023,102046.51073265076,0.03324254335791843,0.020465107326507637
2015-12-07,AAPL,26.619009017944336,BuyHold,3809,11.795690536499023,101403.60103988647,-0.006300163407337078,0.014036010398864818
2015-12-08,AAPL,26.607763290405273,BuyHold,3809,11.795690536499023,101360.76606369019,-0.00042242066117004207,0.013607660636901775
2015-12-09,AAPL,26.020366668701172,BuyHold,3809,11.795690536499023,99123.37233161926,-0.02207356770236968,-0.008766276683807361
